Country Name,Country Code,Indicator Name,Indicator Code,Attribute,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Common Reference Period
"Bahamas, The",313,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,3.19878141660321,1.97336755976255,0.722414784530544,1.51375643050827,1.86148302863372,-0.346376929989385,1.51820700736152,2.26586346678726,2.49123527368055,0.0385210980053819,2.90491262928478,,
Cameroon,622,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,2.93969946305095,2.74253407543985,2.05908683974933,1.83413078149919,2.68598277212218,0.861740257759472,0.642673521850895,1.0742994515814,2.45280214062734,2.43760882182241,2.27185762503632,,
Barbados,316,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,9.43220240177217,4.53334753888771,1.81410436049101,1.76950322089727,-1.11278992510961,1.28192813061893,4.66018463955999,3.67381410406796,4.10028964518464,,,,
Bangladesh,513,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,11.3951651552399,6.21750422069284,7.5304064091317,6.99163889220854,6.19428022984987,5.5135257269299,5.70207015717245,5.54362139486471,5.59199639930633,5.69107474746208,5.54565430773475,7.69695437176893,
Djibouti,611,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,5.06871394777983,3.73120950756888,2.70603242872187,1.34186494340155,-0.847389733972001,2.73841208738761,0.568112117084679,0.147970849877128,3.31925372703833,1.77740783806175,,,
"Venezuela, Rep. Bolivariana de",299,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,26.0902123160955,21.0689956331878,40.6394275161588,62.168649979483,121.738085297504,254.948534781815,,,,,,,
Peru,293,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,3.36931095333853,3.61121294940175,2.76789666081994,3.41194579807469,3.39809194746299,3.55717663556282,2.99490045809445,1.50915423024742,2.25212191358024,2.00241205759293,4.27166381536796,8.33370630096234,
Burkina Faso,748,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,2.7597672485453,3.81815240252386,0.53373850709054,-0.258089517535368,0.724838981070611,0.441041448058766,1.48299897161325,1.95594302672533,-3.23338933983323,1.88443993781986,3.65353287214208,14.2894635275955,
"San Marino, Rep. of",135,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,2.89979584300121,2.82733224222587,1.6043929807807,1.11296303373859,0.145686073241015,0.573948019801986,1.04597683468951,,,,,,
"Yemen, Rep. of",474,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,19.5435617131149,9.88538714484848,10.9684421500194,8.10472583623949,,,,,,,,,
"Timor-Leste, Dem. Rep. of",537,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,13.4998402385771,11.8003096701544,10.9872344156475,0.848838206293409,0.646148614181268,-1.46984287886468,0.522976680384095,2.29424307036245,0.958812739703195,,,,
Syrian Arab Rep.,463,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,4.75316388885631,36.7022953364139,,,,,,,,,,,
Sri Lanka,524,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,6.71676843588539,7.54291373239436,6.90845034828444,3.17900228236063,3.76836783062093,3.95888846593073,7.70413767850604,2.13503773713197,3.52839358231809,6.15394508391743,7.01478071238186,,
Philippines,566,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,4.71841704718416,3.02696391124798,2.58268766141797,3.59782343864209,0.674192536845399,1.25369880080986,2.85318772590939,5.30934661627713,2.39206534422404,2.3931623931624,3.92718022100327,,
"Sint Maarten, Kingdom of the Netherlands",352,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,4.58475435650402,4.01518421081601,2.52864788538366,1.88675466275219,0.330027165141348,0.111682655737263,2.19201010963042,,,,,,
Myanmar,518,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,5.02146014620726,1.46758322674677,5.64303883425512,4.95329918484384,9.45417189525994,6.92882525816125,4.57253655317506,6.87232865662918,8.82506696804562,,,,
Libya,672,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,15.5184815317562,6.05980392156861,2.60581802719517,,,,,,,,,,
Zambia,754,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,6.42939681072336,6.57589970757695,6.97767605490317,7.80687553566327,10.1105928909618,17.8697300795268,6.57731154205651,7.49457192728512,9.15031644316299,15.733060472137,22.0207676245775,10.9932039209137,
"Tanzania, United Rep. of",738,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,12.6909694699163,16.0010938506338,7.87072364573951,6.13161432988016,5.58816952959302,5.17476629301494,5.31871605228923,3.49445848856184,3.46428057999022,3.29029062798328,3.69091958802199,,
Guinea-Bissau,654,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,5.04610226320202,2.13054580274496,1.20712555668411,-1.50924460570501,1.47672048910486,1.5031205586109,1.69111461822294,0.381324702791035,0.246600268147858,1.14000939393217,2.24248879577662,,
Niger,692,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,2.94238514013316,0.455089820359278,2.29723114955316,-0.93028725998447,-0.576090369833069,1.65388922387802,2.79637318871281,2.96760366004453,-2.48979265070851,2.89819376026272,3.83786802840502,4.22621791916397,
Malawi,676,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,7.62282262848515,21.271265001378,27.2833333333333,23.7920649469687,21.8673475542553,21.7111132136499,11.543393918877,12.420178108921,9.3708360560567,8.62551469650553,,,
Uganda,746,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,16.5643496174515,12.6790377224659,4.90520875694554,3.07570668958642,5.58968606251724,5.70637504616215,5.20971705914218,2.61601190952265,2.86758803446908,3.31332289544495,2.20457204757414,7.19578885975806,
Chad,628,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,2.02924053678256,7.51662364663835,0.222671564624586,1.68197313925661,4.3771266506566,-0.792440525236027,-1.53709962980847,4.27462198610542,-0.971939175419343,4.46414437232863,-0.772844370359127,,
"Egypt, Arab Rep. of",469,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,10.0649259874818,7.11172943343078,9.46971981064919,10.0702154687482,10.370490343517,13.8136062148289,29.5066083940039,14.4014657807421,9.1527995932481,5.04493288977533,5.21404940513043,13.8956609775178,
Iraq,433,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,,,,,,0.556521397155524,0.184058898847641,0.367441488936809,-0.198965380023871,0.574162679425832,6.04186489058039,4.99476596381039,
Italy,136,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,1.52551602118248,2.78063272879323,3.04136333226775,1.21999342274305,0.241047429826755,0.0387903996579644,-0.0940166569157232,1.22653316645807,1.13748763600395,0.611246943765295,-0.137707573916564,1.8737832576249,8.20128991161718,
"China, P.R.: Mainland",924,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.17532475269199,5.55389892257491,2.61952432645544,2.62105001748116,1.9216416278852,1.43702380935654,2.00000182191943,1.59313600071433,2.07479039965578,2.89923416358227,2.41942189457779,0.981015135544859,1.97357555739059,
Trinidad and Tobago,369,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,10.5492003179987,5.10713289264559,9.26028137068289,5.19981740465614,5.68441814595664,4.66121598098265,3.07066742464024,1.88038440183529,1.01856930188828,1.00054293027223,0.598986330824763,2.05922746915451,,
Belize,339,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,,1.30058074547858,0.509747768983195,1.20139964481061,-0.861584009427692,0.66342716791756,1.14765339305812,0.269982622646411,0.187069385181369,0.121434644614955,3.23563659237067,,
"Micronesia, Federated States of",868,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.31370963136216,5.08259403890364,5.01850353045627,1.75232737350738,0.650284891768598,-0.298115837381087,-1.03746806405333,0.689027978925096,1.79400375972255,1.53907146098898,0.550898203592804,,,
"Aruba, Kingdom of the Netherlands",314,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,2.07814071860783,4.31629742195208,0.627471992893336,-2.37206524252255,0.421440918881169,0.474763597342611,-0.931195987079601,-1.02828178762003,3.62604141352957,4.25746204335427,,,,
Dominica,321,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,2.99936630549001,1.13123136526475,1.35677147808861,-0.0464116468806344,0.799250372687518,-0.843826984638293,0.141816225732292,0.29625288927956,0.989191119189821,1.50462353858144,-0.727116412668288,,,
Montserrat,351,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,2.09360548002364,3.66777811458019,4.76575333464747,0.869276167658662,-0.381463608790654,-1.14678281906808,-0.245933582287325,1.19291879334612,1.31374996858059,-1.07094714731105,-1.89394502589684,1.66551197908793,,
Oman,449,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.25657959078624,4.04218867116394,2.94773495257208,1.04552838755363,1.02234314452965,0.0652901330286423,1.10920805807028,1.59716060337179,0.881302104009525,0.133795057453184,-0.903874872278546,1.54663705583756,2.81184097477152,
Dominican Rep.,243,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,6.32993220146144,5.79676809206527,3.69449707884785,4.830950967408,2.99864226125217,0.836746346724574,1.61416607245223,3.27955694678545,3.56443426013506,1.81060377042961,3.78103179915515,8.24300347981819,8.81109209279581,
"Fiji, Rep. of",819,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.68901229670767,7.27811782708491,3.42337523401981,2.91354193603999,0.51930647457911,1.37488542621447,3.86322538221273,3.34757834757834,4.08147637644539,1.7731018246027,-2.5952432588737,0.155855722131497,,
Nicaragua,278,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,5.45513425887415,8.08238798099111,7.19355053338952,7.135467852894,6.03596861798432,3.99737996694395,3.52317317628478,3.85067166284723,4.94723728039883,5.37628990844131,3.68181341625573,4.92841396948961,10.436542480004,
Paraguay,288,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,4.65116279069768,8.25396825396826,3.67591897974493,2.6838573871859,5.02882767456758,3.12900274473925,4.08682280577241,3.60247741348941,3.97561015740692,2.7570972756279,1.76751592356687,4.78798310123612,9.76556667164401,
"Iran, Islamic Rep. of",429,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,10.0893629287979,26.2933856738609,27.2568127242908,36.6030355191029,16.6065532357449,12.4846815611533,7.24542548952982,8.04492437660281,18.0141183371874,39.9073455697783,30.5941390387295,43.3890162681515,,
Albania,914,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.62604695579816,3.42912324722165,2.03159268395295,1.93762080205228,1.62586504402607,1.89617402592369,1.27543168367418,1.98666133171192,2.02805963071136,1.41109078954248,1.62088661717006,2.04147163139546,6.72520271530062,
Algeria,612,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.91106195534026,4.52421150505275,8.89145091062315,3.25423910998845,2.91692692067457,4.78444700693894,6.39769480268748,5.59111590961674,4.26999020467079,1.95176821052893,2.41513094083415,7.22606307415475,,
Antigua and Barbuda,311,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.3700254022015,3.45674967234602,3.37688044338876,1.05949782356168,1.08944157435362,0.968993458825587,-0.489437796230518,2.43248789041367,1.20715793367003,1.43135598182989,0.625989707046707,2.0629963854533,,
St. Vincent and the Grenadines,364,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,0.747109026311463,3.18603111552466,2.59844414147085,0.80512780426796,0.19385856079404,-1.7336119495395,-0.149641647633297,2.15333648840512,2.32414485367925,0.913069725324472,-0.62813130935466,1.57272932500565,,
"Congo, Rep. of",634,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,0.391525011227662,1.75958704273802,5.01018773134464,4.63161619729462,0.912139545450187,3.16909796750826,3.19056179723775,0.450063823285556,1.15277896375522,2.20607305781518,1.79537147083111,1.71564275451265,,
Costa Rica,238,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,5.66275708420024,4.87799830970699,4.4954531435461,5.23133614174425,4.51920098516958,0.801982005099577,-0.0174788505907998,1.62590692991729,2.22111461526585,2.09604635327805,0.724911478131365,1.72647755109234,8.27477490232662,
"Curaçao, Kingdom of the Netherlands",354,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,2.77944261312558,2.33253152562139,3.18398746349455,1.33232086152147,1.49873969616457,-0.476542049801979,-0.0472079848934594,1.58558801700291,2.58368756641871,2.62220783425054,,,,
Ecuador,248,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.55437734567846,4.47453265795837,5.1017218095867,2.72177577710364,3.58922016616669,3.96664623255354,1.72826463324536,0.417335588666797,-0.224103246005443,0.266012515466129,-0.338872392562276,0.133251386096445,3.46616972213079,
"Kosovo, Rep. of",967,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.48050763735849,7.33641771315265,2.47673782156539,1.76732428354889,0.428957808324101,-0.53692939274065,0.273169431045503,1.48823430592311,1.05379773654997,2.67599202639893,0.198227922994842,3.3536913920799,,
Tunisia,744,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.33897963601065,3.24002842009523,4.61184432206645,5.31623531326693,4.62555099534024,4.43737127321501,3.62939937384382,5.30884839565842,7.30759176031649,6.72007532863804,5.63415115897623,5.70635020830701,,
Martinique,349,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,1.62149995498333,2.55778720840607,1.48067520171391,1.2377417597385,0.762659132569828,0.139360610182505,-0.245000000000005,0.563046129684394,,,,,,
Lao People's Dem. Rep.,544,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,5.98254521550086,7.56898856109972,4.25512677832096,6.37142717782939,4.12924306873776,1.27735427102984,1.59691227583205,0.825478607568146,2.04039266890196,3.32255881256934,5.10407262959904,3.75562036658904,,
Jamaica,343,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,12.6105519975602,7.55585646580907,6.87397708674304,9.34150076569681,8.27407886231414,3.69154228855722,2.35102197485846,4.3783986499156,3.73663882152162,3.90510000865875,5.22677779293517,5.86278242801063,10.3495688391272,
Malta,181,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,1.51563513618532,2.96298528192877,2.37582057760382,1.18028436366549,0.31030647218174,1.10054826378929,0.642702771527281,1.36435448150709,1.15782362451513,1.64206001768945,0.638544956776676,1.49789217934734,,
Samoa,862,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,0.777007268777678,5.23541591478428,2.04901883521159,0.610085720905018,-0.406816088424869,0.724470134874821,1.30471869303167,1.74989677484724,4.19745888663744,0.982326569888141,-1.568912477409,3.13320473174489,,
"Madagascar, Rep. of",674,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,9.24732173644115,9.48254048582996,5.71384434191049,5.8264294445199,6.08040811088294,7.40419174202128,6.0357585815468,8.60905075422952,8.59422958870472,5.61051441492368,4.20179312190553,5.81225118787724,,
Uruguay,298,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,6.69870886978135,8.09283206302988,8.09776580573601,8.57513504005395,8.87735333229827,8.66626987079336,9.63941347635076,6.21809382561861,7.60653360377043,7.88198870879622,9.75640636078195,7.7479140231476,9.10437983075441,
"Afghanistan, Islamic Rep. of",512,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,2.17853752389421,11.8041858089129,6.4412128093412,7.38577178397856,4.67399603536338,-0.661709164713694,4.38389195513914,4.97595150553831,0.62614914916882,2.30237251516845,,,,
Guatemala,258,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.85950909833169,6.21412393067092,3.78180754679686,4.34337131279514,3.41836169662963,2.38872032839551,4.44844199942825,4.42453655182542,3.75186186704512,3.69998398008601,3.21444062197346,4.26105127422819,,
Guyana,336,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,3.73337757704245,4.97773563706972,2.39193521312327,1.90125181860585,0.852630497539924,-1.00173432776378,0.836008061506311,1.90465615515582,1.28284288443518,2.08723089162019,0.993337022838761,5.03285574626696,,
El Salvador,253,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,1.17933576873675,5.12892376681615,1.72973481581381,0.7576691845229,1.14134467538232,-0.731384487387985,0.604049086996685,1.01235403315571,1.09033000581899,0.0753241350024172,-0.371590212323999,3.4669258531308,7.19809721667812,
United Arab Emirates,466,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,0.877983288285886,0.877346595685074,0.662268900269093,1.10111836375706,2.34626865671642,4.06996608361598,1.61748808904192,1.96682557818839,3.06863379251993,-1.9310811478217,-2.07940317940939,,,
"Eswatini, Kingdom of",734,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,4.50923691774372,6.10742714590245,8.9396468278821,5.6213062346895,5.68134885776449,4.95124493704916,7.84727459085682,6.22137528933116,4.81506167461506,2.59801620311074,,,,
Malaysia,548,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,1.62285235577032,3.17447092151308,1.66357102479204,2.10501231233615,3.14299050879107,2.10438980238344,2.09056659525744,3.87120115774241,0.884709160571233,0.662891865764395,-1.13870215393057,2.47710241465445,3.37869862549936,
India,534,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,11.9893899204244,8.9117933648337,9.47899691419794,10.0178784746103,6.66565671867898,4.90697344127254,4.94821634062141,3.32817337461301,3.93882646691635,3.72950573539128,6.62343677628532,5.13140747176368,,
"Croatia, Rep. of",960,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,1.03055505333573,2.27272727272728,3.41207349081365,2.21658206429779,-0.215196159576217,-0.464499004644992,-1.125,1.12937210282342,1.50012501041755,0.771820346498069,0.154811374562031,2.55450699642046,10.7805806758686,
St. Kitts and Nevis,361,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,0.850878649795939,5.83516519570853,0.816089281562412,1.10698554000139,0.247865392364816,-2.30187563045605,-0.687037123294049,0.694916711613494,-1.03712214131566,-0.329562063663887,-1.16724501769362,1.19568887038395,,
Argentina,213,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,,,,,,,,34.2772237131004,53.5483043492339,42.0150947376509,48.4093786255198,72.4307575318241,
Cyprus,423,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,2.43004084102252,3.28944939564213,2.38905410042319,-0.399357676464411,-1.35498885446312,-2.09699769053119,-1.42916666666669,0.531766496174515,1.43549119531762,0.25037099675844,-0.638422797978891,2.44608867175471,,
Morocco,686,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,0.99355740122642,0.906924909691798,1.28712240079214,1.88065466724084,0.442310053557071,1.55790711346266,1.63531114327064,0.754663249323626,1.8039167114189,0.303386036590363,0.705968661338306,1.40195883962011,,
Vanuatu,846,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,2.76269469477351,0.873793104781056,1.34740362877659,1.45893371757928,0.798863838096909,2.48326875660446,0.842069084035034,3.08452624403547,2.33096379566869,2.76252019386107,5.32935073101713,2.34328358208956,,
"São Tomé and Príncipe, Dem. Rep. of",716,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,14.3271667616801,10.6379353431629,8.10583270875469,6.99849943966418,5.25017086354882,5.43271095818787,5.69508878579428,7.85706431333532,,,,,
Suriname,366,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,6.94108221639998,17.7117796414557,5.0068631936728,1.9234360410831,3.3834127274948,6.89390359168241,55.4123879763194,21.9969430173304,,,34.889784309078,59.1196626251977,52.446027276241,
Haiti,263,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,4.82734190074673,6.33279483849046,5.0180415542924,4.76502404779139,3.43816659958603,6.73184069658999,11.5029073942667,10.6800887242583,12.4814111170435,18.7037825672506,22.7963113642528,16.8415240198785,,
Nigeria,694,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,13.7400521363694,10.8261371880017,12.2242413020584,8.49551838265668,8.0474108796791,9.00943498007705,15.6968126387972,16.5022662139641,12.0951065173432,11.3964223378115,13.2460234276597,16.9528457221608,,
Bosnia and Herzegovina,963,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,1.99621236745889,3.67125,2.05267452001719,-0.0930456838318268,-0.897194054194287,-1.03602303425476,-1.58409999999998,0.810133321953051,1.41710814018027,0.562782154061295,-1.05129600763482,1.98163900587617,,
Vietnam,582,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,9.20746648778419,18.6777322770706,9.09470339557195,6.59267475899191,4.08455446637621,0.631200905175724,2.66824816969082,3.52025688811619,3.53962805942641,2.79582367452244,3.22093436652514,1.83471554810461,3.15650749963113,
Georgia,915,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,7.11017897486098,8.54293333333334,-0.943658853270966,-0.512058410947118,3.06881210379542,4.00357820695097,2.13492713939125,6.03531725272116,2.61524471397666,4.85289821696731,5.2024648897533,9.56691433824767,11.8981654203198,
Guinea,656,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,15.0502688559001,21.3169268542577,15.2262941038638,11.8875884481827,6.15050556706418,11.7800825029834,8.17268112275131,8.91435947913096,9.82761701259192,9.4700103925301,10.6016203387166,12.5972882566935,,
"Gambia, The",648,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,5.04968075857405,4.79588266183109,4.25432199813899,5.69912989637381,5.94799935696622,6.80845494579613,7.22879272057923,8.03418974545909,6.52096823946572,7.1156762563119,5.93127636562439,7.37034758876617,11.5131198380507,
Pakistan,564,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,12.938870563489,11.9160927116277,9.68235186055682,7.69215611899569,7.18938402847026,2.52932817254226,3.76511916356583,4.08537368032604,5.07805725868919,10.5783618004555,9.73999313898131,9.49621056124979,19.8738599646653,
Benin,638,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,2.20783532536522,2.70423907747279,6.74468253340714,0.428888888888884,-0.548757550948155,0.218785923536174,-0.794050173906719,1.76941247391974,0.644803622440777,-0.705026634542731,3.02272119663754,1.73353962694034,,
"Azerbaijan, Rep. of",912,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,5.72687224669606,7.85833333333332,1.06621339720313,2.41571745279412,1.37344181533179,4.02768573742728,12.4433748584372,12.9359184187335,2.26854690374005,2.61057182799216,2.75980947008126,6.65029912708779,13.8522590144267,
"Armenia, Rep. of",911,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,7.65000807859291,2.55802007757907,5.78966778544654,2.98130868933672,3.73169119261695,-1.40360755900906,0.96955326881622,2.52023382001631,1.44344660770703,1.21143577838466,7.1848362944337,8.64091108973846,
Montenegro,943,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,3.45014311248694,4.14524724981108,2.20589268141181,-0.71051405171021,1.54869158222489,-0.271385023385278,2.38023599053136,2.61122378263797,0.361563704540799,-0.255655699848548,2.41080198403166,13.0403036347004,
Kyrgyz Rep.,917,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,7.96772225579691,16.6363262731496,2.76844236540949,6.61375202358085,7.53424729775882,6.50331838993382,0.388838296895871,3.17530986379942,1.54266145238431,1.13362257718799,6.32542296338083,11.9050398185147,,
"Belarus, Rep. of",913,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,7.73574804312507,53.2286983118173,59.2197360232519,18.3122610377873,18.1195543526734,13.5344897649734,11.8365807653497,6.03183725177791,4.87230220550688,5.59815595039851,5.54814357456511,9.46028389623104,15.2096752740809,
Namibia,728,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,4.87491987643953,5.00559518081198,6.72199777334885,5.60092502290408,5.35016966859593,3.3940153841056,6.72858234593345,6.14579981111161,4.29159105337874,3.72239414422688,2.20938236933476,3.6169053010881,6.08128114112415,
Anguilla,312,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,2.10392822884252,4.72419510505083,1.40838413913702,0.146805238383743,-0.253624031458695,-0.97275356909582,-0.521837412546221,1.29417948621989,0.376379278099872,0.815147774646575,-0.473583292905494,1.79657397521007,,
Thailand,578,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,3.80879058139633,3.0148995033499,2.18488618530683,1.89514181898782,-0.900424963291542,0.188149704448176,0.665631893135067,1.06389754183021,0.706728601314284,-0.845937147357036,1.23039541318383,6.0774122843432,
Romania,968,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,6.09141668601893,5.78925328815883,3.33492267693441,3.98471235548128,1.06830987684293,-0.594156437495132,-1.54479666813903,1.33902121104396,4.6254844313778,3.82785432599429,2.63107311184751,5.05232876096582,,
"Poland, Rep. of",964,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,2.58069370250546,4.23940149625935,3.56037151702787,0.991982606332372,0.05382131324004,-0.874125874125859,-0.664767331434006,2.07593553673861,1.81295156542681,2.22747880938301,3.37446972618589,5.05502704719269,14.4294507575758,
"Moldova, Rep. of",921,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,7.48385086350852,7.68725103356185,4.54633427355303,4.59787897363127,5.08878554625882,9.67624033101863,6.35930898037934,6.57022997455605,3.04505397337069,4.83778351428727,3.76597122245353,5.10641129002836,,
"Nauru, Rep. of",836,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,0.300300300300297,-0.124750499001996,,,,,,,,,,,
Tuvalu,869,"Consumer Price Index, All items, Percentage change, Previous year",PCPI_PC_CP_A_PT,Value,,0.500580743152681,,,,,,,,,,,,
